ITEM_NAME,ITEM_SEQ,ITEM_IMAGE,SHAPE,COLOR,PRINT_FRONT,PRINT_BACK
산도스에스시탈로프람정10밀리그램(에스시탈로프람옥살산염),200906974,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MeM47xF85H,2,0,161,12884
베어비타정,200904481,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956000104,2,3,188,118
에키나포스프로텍트정,200907385,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900065,0,3,189,322
쎌크존 연질캡슐,200907381,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100006,1,1,190,322
바이라민골드플러스정,200904492,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834121591000046,2,3,191,322
리노반10캡슐(시부트라민말레산염),200907669,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900097,1,5,192,322
비스칸엔캡슐(바실루스리케니포르미스균),200907725,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F64Xq,1,0,193,322
화이트프로젝트정,200907722,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303000092,0,0,194,12885
젠스큐민 연질캡슐,200904403,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900117,1,2,195,322
도파로핀정1밀리그램(로피니롤염산염),200907771,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132500085,4,5,196,12886
칸단테플러스정16/12.5mg,200904163,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149019722388100064,2,3,197,46
메토신필름코팅정,200904164,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426422478000154,1,0,198,2166
레바록스정250mg(레보플록사신수화물),200904223,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426422478000185,1,2,199,5816
아나탄플러스정,200904234,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426422478000191,1,3,200,12887
칸세틸플러스정,200904235,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732699404500088,1,3,201,46
칸자탄플러스정,200904236,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426422478000197,2,3,202,12888
원스에어정10밀리그램(몬테루카스트나트륨),200904630,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732689962500007,8,3,203,12889
발사벨정40밀리그램(발사르탄),200904514,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700003,2,3,204,12
고려칸데사르탄플러스정,200904344,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700006,1,3,205,12888
아피니토정5밀리그램(에베로리무스),200904536,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA6cp,1,0,206,130
카바딜플러스정16/12.5mg,200904343,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834135052700013,2,3,207,12888
버퍼린플러스정,200904307,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777804344600060,0,0,208,322
맥스타제-에스정,200904308,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700023,1,0,209,322
핑크프로캡슐,200904391,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700047,1,2,210,322
콜디콜캡슐,200904390,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700050,1,3,211,322
리세바플러스연질캡슐,200904372,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032711460900021,2,1,212,322
아이텐연질캡슐,200904406,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152285645249900043,2,1,213,322
헤모웰 연질캡슐,200904404,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700056,2,1,214,322
지메톨연질캡슐(옥수수불검화정량추출물),200904417,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt217,2,2,215,322
프로펜디연질캡슐(덱시부프로펜),200904441,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700074,1,3,216,322
실리세프연질캡슐350밀리그램(밀크시슬열매건조엑스),200904460,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700090,1,2,217,322
베어타민정,200904477,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956000092,1,2,218,322
쥬르택정(세티리진염산염),200904516,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-vZRnyppW,1,0,219,46
리버골드파워350mg연질캡슐(밀크시슬열매건조엑스),200904548,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700143,1,2,220,322
다비움정,200904538,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956100025,1,2,221,46
헵타마인플러스연질캡슐,200904547,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700152,2,3,222,322
폴리아린캡슐,200904560,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706763859300026,1,3,223,322
토마스연질캡슐,200904590,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700186,1,2,224,322
덱스모아연질캡슐(덱시부프로펜),200904652,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700195,2,5,225,322
콘트라스300연질캡슐,200904644,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F67gX,2,2,226,322
리버큐연질캡슐(밀크시슬열매건조엑스),200904655,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800007,1,1,227,322
아르텍연질캡슐10mg(세티리진염산염),200904666,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800028,2,7,228,322
타미린서방정8밀리그램(갈란타민브롬화수소산염),200904349,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800039,0,0,229,12890
타미린서방정16밀리그램(갈란타민브롬화수소산염),200904340,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800042,0,2,229,12891
타진서방정 10/5mg,200904275,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800048,1,0,230,329
타진서방정 20/10mg,200904276,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800053,1,2,230,621
박사르정4밀리그램(라시디핀),200904420,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MvUvyxIoBe,2,0,231,12892
박사르정2밀리그램(라시디핀),200904419,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609534390200137,0,0,232,322
로킨스정1밀리그램(로피니롤염산염),200904346,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900085,4,3,233,2431
도파프로정0.25밀리그램(로피니롤염산염),200904629,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Iiz,4,0,234,136
로킨스정0.25밀리그램(로피니롤염산염),200904345,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900091,4,0,233,12876
도파프로정1.0밀리그램(로피니롤염산염),200904585,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Ihe,4,4,235,136
뉴큅정1밀리그램(로피니롤염산염),200904640,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6qormNsi0,4,4,1,2431
뉴큅정0.25밀리그램(로피니롤염산염),200904641,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6qormNshZ,4,0,1,234
칸드로플러스정,200904370,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768100000017,1,3,236,46
아스몬정10밀리그램(몬테루카스트나트륨),200904422,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732699404500028,8,3,203,12889
아피니토정10밀리그램(에베로리무스),200904535,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA6dP,1,0,206,12893
페브릭정80밀리그램(페북소스타트),200904445,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298778984600028,1,3,237,46
칸탄플러스정,200904359,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268700076,1,3,238,46
파키놀정0.25밀리그램(로피니롤염산염),200905216,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800133,4,0,239,312
카데탄플라스정,200904890,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152829795999100092,1,3,240,3209
렉사프로정20밀리그람 (에스시탈로프람옥살산염),200905339,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800142,2,0,241,322
이리보정5마이크로그램(라모세트론염산염),200905270,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NB2DoAuQ_x,0,3,242,322
브렌콜연질캡슐,200904978,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800160,1,2,243,322
쿡콜연질캡슐,200905056,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800163,1,6,244,322
모드콜플러스캡슐,200905107,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768099900041,1,2,245,322
슈티린정,200905166,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725720033000182,1,3,246,322
큐엔타민골드연질캡슐,200905128,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725977858300018,1,2,247,322
데일리원정,200905377,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800189,1,2,151,979
진페리시정,200905349,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800198,0,2,248,322
쎄이네슘연질캡슐,200905283,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MucEwTxVkE,1,2,249,322
복합유디리버연질캡슐,200905144,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6S9k,2,2,250,322
헤모탑플러스연질캡슐,200905195,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500024,1,1,251,322
리드큐텐연질캡슐,200905003,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500033,1,1,252,322
코펜콜연질캡슐,200904934,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500046,1,1,253,322
간보왕연질캡슐,200904950,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500049,1,3,254,322
은엑손플러스연질캡슐(은행엽엑스),200904678,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100072,2,4,255,322
메토씨정(메토카르바몰),200904681,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500058,1,3,256,2166
트러코연질캡슐,200904916,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500079,1,5,257,322
액티리버골드연질캡슐,200904990,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661642891500097,1,2,258,322
이탄탄 큐캡슐(수출용),200905016,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500093,1,4,259,322
디퓨텐연질캡슐(덱시부프로펜),200905055,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F68Cb,2,3,260,322
제이콜연질캡슐,200904935,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500105,2,4,261,322
케라스트캡슐,200905074,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxq2l,1,5,262,322
알피엠이튼프러스캡슐,200905320,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085609960200092,1,5,263,322
린피스정(아스피린),200905264,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500129,0,2,264,322
코디콜캡슐,200905360,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500141,1,3,265,322
로페도캡슐,200905023,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500147,1,3,266,322
매일비타정,200905109,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100000,1,2,151,10945
아세리돈정(수출용),200905221,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500156,1,0,267,322
안티진에이스연질캡슐,200905288,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661654875400053,2,1,268,322
마그롤연질캡슐,200905423,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500164,1,7,269,322
이탄탄플러스캡슐,200905017,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500168,1,4,270,322
말펜-에스정,200905407,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500174,1,0,271,46
멜린씨정,200904880,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6BOx,1,2,272,322
액티리버모닝연질캡슐(밀크시슬열매건조엑스),200905151,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661642891500091,1,1,273,322
넥스핀정(아스피린),200905198,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777809115000196,0,2,274,322
영빅스캡슐,200905217,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500186,1,2,275,322
하드콜연질캡슐,200904915,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500195,1,2,276,322
넥쿨연질캡슐,200905401,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400004,2,5,257,322
리버텍트골드연질캡슐,200904697,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151499405691800068,1,3,277,322
메가조인정,200905188,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400013,1,3,278,322
비오코딜정,200905215,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400017,0,4,279,322
비버스정,200904979,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400023,1,3,280,46
고운자임수정,200905053,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032682194400137,2,2,281,12
시노카에프연질캡슐,200905068,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400039,2,4,282,322
세티린정(세티리진염산염),200904774,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152008545029500085,2,3,283,12150
프릴리지정30밀리그램(다폭세틴염산염),200905962,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxqCr,0,0,284,322
영토넬정150mg(리세드론산나트륨2.5수화물),201001640,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700138,2,6,285,322
리스넬정150밀리그램(리세드론산나트륨일수화물),201001637,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599028446900006,1,6,286,1
발라실정500밀리그램(발라시클로비르염산염수화물),201001656,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700147,1,0,39,1671
라모스탈정50밀리그램(라모트리진),201001684,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706776344700109,8,3,287,1273
큐로켈정25밀리그램(쿠에티아핀푸마르산염),201001699,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303000038,0,2,288,752
레보텐션정5밀리그램(에스암로디핀베실산염2.5수화물),201001682,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333320801200012,6,3,289,9733
텔미스정40mg(텔미사르탄),201001683,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700162,0,0,290,12894
텔미스정80mg(텔미사르탄),201001685,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031773772000066,0,3,290,12895
티자리드정1밀리그람(티자니딘염산염),201001737,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086600110,0,0,291,322
멀택정(드로네다론염산염),201001728,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700171,1,0,292,12896
유니발탄정80밀리그램(발사르탄),201001707,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150825485838600067,0,2,293,913
로자탐플러스프로정,201001721,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268800064,2,0,294,322
로디엔정5밀리그램(에스암로디핀니코틴산염),201001745,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132400048,4,0,295,8900
본넬정150밀리그램(리세드론산나트륨수화물),201001732,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700189,1,6,296,434
리도넬정150밀리그램(리세드론산나트륨일수화물),201001730,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599020614900141,2,6,135,434
알토리톤정150밀리그램(리세드론산나트륨2.5수화물),201001731,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtU6vRYsrC,2,6,297,12897
리세드린정150밀리그램(리세드론산나트륨2.5수화물),201001725,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700001,1,5,202,12897
레그파라정25밀리그램(시나칼세트염산염),201001805,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086600002,0,4,298,298
신노바핀정10밀리그램(암로디핀베실산염),201001950,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946447752800065,3,0,299,12898
비트리모정,201001784,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700066,0,2,300,46
프리비정,201001804,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700075,1,3,301,322
레볼레이드정25밀리그램(엘트롬보팍올라민),201002060,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA65Z,0,0,302,322
레볼레이드정50밀리그램(엘트롬보팍올라민),201002061,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA669,0,3,303,322
코큐비타엠정,201002100,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYWx,1,2,304,322
아토믹스지플러스연질캡슐,201002105,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326986000012,1,1,305,322
콘드로맥스연질캡슐,201002135,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700136,1,2,306,322
폴원연질캡슐(폴산),201002190,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700148,2,2,307,322
멀티비타에스정,201002215,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700151,1,2,114,12899
리치본먼쓰정150밀리그램(리세드론산나트륨일수화물),201002277,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700157,1,6,308,322
명문암로디핀정5mg(암로디핀베실산염),201002280,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599025952100010,3,0,296,3825
조이원정(위령선·괄루근·하고초30%에탄올엑스(40:1)),201002378,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148665483160200022,2,3,309,2015
"조인클정200mg(위령선,괄루근,하고초30%에탄올엑스(40:1))",201002423,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700174,2,3,310,46
베아프렉사정5밀리그램(올란자핀),201002394,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700177,0,0,311,322
뉴로자핀정10밀리그램(올란자핀),201002395,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700180,0,3,312,2661
뉴로자핀정2.5밀리그램(올란자핀),201002396,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700183,0,0,313,234
조이나스정(위령선·괄루근·하고초30%에탄올엑스(40:1)),201002446,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700186,2,3,314,322
